,Destination_Port,Flow_Duration,Total_Fwd_Packets,Total_Backward_Packets,Total_Length_of_Fwd_Packets,Total_Length_of_Bwd_Packets,Fwd_Packet_Length_Max,Fwd_Packet_Length_Min,Fwd_Packet_Length_Mean,Fwd_Packet_Length_Std,Bwd_Packet_Length_Max,Bwd_Packet_Length_Min,Bwd_Packet_Length_Mean,Bwd_Packet_Length_Std,Flow_Bytes_s,Flow_Packets_s,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Total,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Total,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags,Fwd_Header_Length,Bwd_Header_Length,Fwd_Packets_s,Bwd_Packets_s,Min_Packet_Length,Max_Packet_Length,Packet_Length_Mean,Packet_Length_Std,Packet_Length_Variance,FIN_Flag_Count,SYN_Flag_Count,RST_Flag_Count,PSH_Flag_Count,ACK_Flag_Count,URG_Flag_Count,CWE_Flag_Count,ECE_Flag_Count,Down_Up_Ratio,Average_Packet_Size,Avg_Fwd_Segment_Size,Avg_Bwd_Segment_Size,Fwd_Header_Length.1,Fwd_Avg_Bytes_Bulk,Fwd_Avg_Packets_Bulk,Fwd_Avg_Bulk_Rate,Bwd_Avg_Bytes_Bulk,Bwd_Avg_Packets_Bulk,Bwd_Avg_Bulk_Rate,Subflow_Fwd_Packets,Subflow_Fwd_Bytes,Subflow_Bwd_Packets,Subflow_Bwd_Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active_Mean,Active_Std,Active_Max,Active_Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min
CWE_Flag_Count,0.001376855242750213,-0.003678515219659522,-9.437268163229734e-05,-9.87516687457208e-05,-0.0006315138771142658,-6.875661722970744e-05,-0.002451491676370098,-0.0026290853789288763,-0.002617705498335827,-0.0020694836987036574,-0.003745220098989413,-0.005053273213591924,-0.004232893328905191,-0.0033456436185169453,-0.0004896292164187784,0.014986340173391677,-0.002379057050216998,-0.0030476631997231256,-0.0031476286344288675,-0.0004793372600613162,-0.0036126888128046584,-0.0023108068777114967,-0.0028407998141592424,-0.0030927076601736238,-0.0010088028132446457,-0.0028858830772992596,-0.0017205442803964151,-0.001980656407340362,-0.0022900700445306643,-0.0009830212196737548,0.03829981016206259,,1.0,,2.171414335523802e-05,1.854182426278236e-05,0.015668683548172073,-0.001480241266863391,-0.005420437966431426,-0.003923273705619314,-0.004706977948967138,-0.003908649856872692,-0.0024673420280075242,-0.0016314964051486977,0.03829981016206259,-0.00013750064664622486,0.004933732798302526,-0.00565461550717938,0.025816683611834028,1.0,-0.00013750064664622486,-0.008621956074877061,-0.00483807637832459,-0.0026177054983358276,-0.004232893328905191,2.171414335523802e-05,,,,,,,-9.437268163229734e-05,-0.0006315138771142658,-9.87516687457208e-05,-6.873474917934894e-05,0.012292056075300156,-0.001987521147944201,-8.070034914103887e-05,2.689618435861316e-05,-0.0011289794532642584,-0.0008456945074614364,-0.0012751971378217196,-0.0009191283608234467,-0.002945091502607876,-0.0009155992974716115,-0.002986825304863268,-0.002837363739913571
ECE_Flag_Count,-0.006901002598700664,0.0099921689674914,-4.134521786417712e-08,-2.6460360367328884e-05,0.004073391216353691,-9.459663406892375e-05,0.02238420496911959,-0.005163937637501132,0.014296518866831634,0.01829704037396113,0.00485280035199237,-0.009925424236650129,0.005726971266349322,0.004498154187443403,-0.0009500372178062558,-0.004563186152469468,0.004933843540294884,0.010934642815499837,0.014503154883292204,-0.0009415045972357368,0.00833737856648903,0.0026381174721688723,0.011775719440605696,0.013299247289415127,-0.001976174923945767,-0.0020136166911868983,-0.0021867776686202494,-0.0008694179197420458,-0.001045868822718214,-0.0019287416883618635,-0.003590113007464011,,-0.00013750064664622486,,5.016591178327456e-05,4.942197904649855e-05,-0.004231182573582974,-0.0029006854320103494,-0.010646593621846815,0.005270857645783703,0.00898478438464923,0.005210056749232913,-0.0015034510927835352,-0.0032045158211740834,-0.003590113007464011,1.0,0.0250459289548884,-0.011106555183467266,-0.0053260383368218065,-0.00013750064664622486,1.0,0.006032390029187942,0.008151271083065011,0.014296518866831634,0.005726971266349321,5.016591178327456e-05,,,,,,,-4.1345217864157674e-08,0.004073391216353691,-2.6460360367328884e-05,-9.457019394256817e-05,0.019625860154512974,0.009763577544214284,5.684295549081131e-05,5.167190014113593e-05,0.009203483161050739,0.021490651176448956,0.011012316957394085,-0.0015057425720288995,-0.0038452463079637375,0.001181694969878475,-0.003593256267459688,-0.004026437905692641
Down_Up_Ratio,0.04035732518820537,-0.15172440633387202,0.0013177689756946119,0.004159562566339415,-0.017032939241274792,0.0036766722288160423,-0.04295017578472135,0.29809609017696936,0.040106082515886834,-0.059425000514444486,-0.03426467588889189,0.2272832929537852,-0.007214532983720555,-0.05032073875640759,-0.044341817426344486,-0.19878681016834626,-0.08371165201054451,-0.08496032026416932,-0.10972121667036534,-0.05441708620912605,-0.16427142283271481,-0.04153956513537726,-0.12514448424472044,-0.1243140192176153,0.021147310217845293,-0.04530857618787294,0.02147565077613553,0.02722393563138217,0.04711347079717056,0.030646508093699308,-0.15091886736614055,,-0.008621956074877061,,-0.0014617592590843694,-0.0012136043464072693,-0.22348121953056635,0.11649332830452654,0.21994711355292162,-0.03648066959199741,0.04514810347804198,-0.015697318202461102,0.008143146726415047,-0.019270774856732672,-0.15091886736614055,0.006032390029187942,-0.07020500142578358,-0.21031057456842037,0.2874089651220001,-0.008621956074877061,0.006032390029187942,1.0,0.05430902211739524,0.04010608251588684,-0.0072145329837205565,-0.0014617592590843698,,,,,,,0.0013177689756946119,-0.017032939241274792,0.004159562566339416,0.0036755261705127933,-0.15474479352711565,-0.03656525484158696,0.0008288725701103413,-0.0015135054068016512,-0.030820295627582,-0.026433914868727423,-0.04540052728036367,-0.02435852285838865,-0.09329673666237197,-0.05092954751430131,-0.09800993682378147,-0.08642710962177066
Average_Packet_Size,-0.1466326083815211,0.41109901103217994,0.025247708048009517,0.025602033280704616,0.1040342424607029,0.024086133299317386,0.3378130902593292,-0.02248320035800545,0.31453565752621576,0.3338381550090173,0.8751520817282608,-0.13796894953167185,0.9152779346514267,0.8502690387354296,0.09260190111295895,-0.1306212345328668,0.1702389335827075,0.4119011603717915,0.4984806198953871,-0.02730061431967121,0.4071337861749012,0.18448066845727007,0.5226900293658869,0.4948329063887499,-0.0412674275419198,0.21023834941225422,0.04870012507511004,0.2930527108862643,0.2647267783411756,-0.03829819846408902,-0.05149494420834952,,-0.00483807637832459,,0.0027653939485601385,0.0032324272416031723,-0.12000168335772048,-0.09003000908038235,-0.15883842777238769,0.9133878966683523,0.9977547785080739,0.9428012863646398,0.8150904826643712,0.18035499926251733,-0.05149494420834952,0.008151271083065011,0.242746174780207,-0.08698312214657643,-0.1470736618260545,-0.00483807637832459,0.008151271083065011,0.05430902211739524,1.0,0.31453565752621576,0.9152779346514267,0.0027653939485601385,,,,,,,0.025247708048009517,0.10403424246070292,0.025602033280704616,0.024079428803494316,0.11533349544387554,-0.06878741094925206,0.016621498401207573,0.0013423354291751755,0.09143234288117602,0.05137795128075132,0.09087024723993373,0.08359763498147765,0.4962173728768266,0.1457246647612969,0.5005308587784961,0.4811066426643574
Avg_Fwd_Segment_Size,0.1493173488432931,0.14631093852889454,2.2605103257900492e-05,-0.0004578570295259863,0.2505632602818244,-0.0017218272334042254,0.8910445525655913,0.25677283979289617,1.0,0.8945855344820517,0.010557625911575075,-0.028424995061262125,0.0015852816014289709,0.006678333038164584,0.10141825926685809,-0.05722976699489087,0.05270143398624939,0.12433613176012741,0.1531562964320916,-0.011332092900205194,0.14262227668110802,0.07248259923134386,0.17413396944230236,0.15656544634963127,-0.008247442506517561,0.17914372327838657,0.0685891858549529,0.23952395700749568,0.2310734381839185,-0.005721937244353074,0.07037714743815916,,-0.0026177054983358276,,0.00018455719088979856,0.00015364991869352154,-0.05208661724044521,-0.04251908727869192,0.003167506848727422,0.2918680828299649,0.31192633006276205,0.28526679774326635,0.21063174992202424,-0.019296974722309176,0.07037714743815916,0.014296518866831634,0.07322391205658037,-0.005755674009652777,0.05659472354475986,-0.0026177054983358276,0.014296518866831634,0.04010608251588684,0.31453565752621576,1.0,0.0015852816014289715,0.00018455719088979859,,,,,,,2.260510325790072e-05,0.2505632602818244,-0.00045785702952598646,-0.0017213436582494313,0.04103922449403051,-0.013477765578290581,0.0010085973774250708,0.00017066178478343386,0.09312016441829654,0.060364532849752496,0.09478603736042202,0.07786746390828451,0.13029815944637704,0.19327647828277214,0.15250143701311794,0.10463441215826733
Avg_Bwd_Segment_Size,-0.2155269407894481,0.4618755811498594,0.024139133489719047,0.024192251369723857,0.022698396831876896,0.02312680119357334,0.08153554013050363,-0.1032184310657543,0.0015852816014289715,0.0722760230759006,0.9591678899513458,-0.1511874185007513,1.0,0.941415966312565,-0.026943521140855516,-0.1384548789252648,0.2029123336856889,0.4790448581264535,0.5744708424956616,-0.02844955743245941,0.45864490211617825,0.20566906820950115,0.5900605103604349,0.5699431518206761,-0.04423084292068911,0.17127542893969605,0.031405686898702316,0.24312392442144795,0.21295584369848047,-0.041049014061906364,-0.09845511517078244,,-0.004232893328905191,,0.0027141649311573732,0.003131432060298634,-0.1292279458377754,-0.08280359597534509,-0.20218619648604266,0.9074957442704147,0.9212146442163303,0.9210714904856737,0.7966499467843783,0.18941183876681608,-0.09845511517078244,0.005726971266349321,0.20860304402588165,-0.042814878714527466,-0.16162377688173618,-0.004232893328905191,0.005726971266349321,-0.0072145329837205565,0.9152779346514267,0.0015852816014289715,1.0,0.0027141649311573737,,,,,,,0.02413913348971905,0.022698396831876893,0.024192251369723857,0.02312034502568539,0.10543854721386403,-0.065262808587359,0.015568921693532483,0.0013460615688271746,0.08473166382332613,0.032834863154495124,0.07598749812109303,0.08512808449381425,0.5739667531657564,0.15970867461470345,0.5775460520579582,0.5578809616117983
Fwd_Header_Length.1,0.0010829218320910084,-0.0053920643484943465,0.05187488970483967,0.05186037894648637,0.01789051101200726,0.05178965749802051,0.0011544035294551924,-0.0017840606044977607,0.00018455719088979859,0.000893724074554133,0.0027579373913459416,-0.0007388966640233268,0.0027141649311573737,0.0017043717905221092,0.00020180311743293224,0.0007000985438303962,-0.0025484328720543695,-0.004241581403277059,-0.005766104847490635,9.457437148107165e-05,-0.005497605360791629,-0.002699931872071202,-0.0051037985076630345,-0.005861904675068471,-0.00043325719407116185,-0.006852689226111911,-0.003168960392082747,-0.008552676722847406,-0.008989183199867431,-0.0004611496513492749,0.0006084115774254561,,2.171414335523802e-05,,1.0,0.9998706961365005,0.000649425165104836,0.00044318332064287536,-0.004383954521340959,0.002783532900285917,0.0028515563806834725,0.0022614267442545044,0.0012622509724933154,0.0005255233818120764,0.0006084115774254561,5.016591178327456e-05,0.002887459722994472,0.0018600468355536599,0.0007843727495155236,2.171414335523802e-05,5.016591178327456e-05,-0.0014617592590843698,0.0027653939485601385,0.00018455719088979859,0.0027141649311573737,1.0,,,,,,,0.05187488970483967,0.01789051101200726,0.05186037894648637,0.051788243808074175,0.001973950553090884,0.0007142080699596174,0.04055596445401692,0.9986531093152154,-0.02875909087601654,-0.042850321850816504,-0.02927986988576806,-0.009218903187219454,-0.0035296509790341984,-0.018672697218190207,-0.005893172424717141,-0.0009997177039937403
Fwd_Avg_Bytes_Bulk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fwd_Avg_Packets_Bulk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fwd_Avg_Bulk_Rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bwd_Avg_Bytes_Bulk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bwd_Avg_Packets_Bulk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bwd_Avg_Bulk_Rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Subflow_Fwd_Packets,-0.004846748546880256,0.021181448586052413,1.0,0.9997961296747984,0.3410886564761422,0.9985491719631834,0.007441400829436008,-0.0034911035062901857,2.260510325790072e-05,0.0015224892739360248,0.02550886868351826,-0.006795564898912437,0.02413913348971905,0.007347305399189295,0.00040398967388679554,-0.00301151220999077,-0.001202143328510812,-0.0006259750647578684,0.0038492684036270236,-0.0006463207306657909,0.019893533412385048,-0.0012212325488575935,2.2155993880103587e-05,0.0021109966033568714,-0.001340747812570093,0.024415271852009614,-0.0007432796778182997,0.0007673680426463564,0.0056981852530885065,-0.0011450630125281482,-0.0014603458370804087,,-9.437268163229734e-05,,0.05187488970483967,0.06778970328549254,-0.0027935695492994897,-0.0019100589521172072,-0.007190793930208472,0.02470053666478007,0.0279230104919355,0.013632678519295026,0.0058025743629366265,-0.0015839746028744797,-0.0014603458370804087,-4.1345217864157674e-08,0.013684533017477525,-0.00463574927219416,-0.003998704830751845,-9.437268163229734e-05,-4.1345217864157674e-08,0.0013177689756946119,0.025247708048009517,2.260510325790072e-05,0.02413913348971905,0.05187488970483967,,,,,,,1.0,0.3410886564761421,0.9997961296747984,0.9985261035585637,0.005358451684205431,-0.0005363234054009026,0.7750156893320883,1.8106442478166145e-06,0.04839957553443844,0.0071731541316272735,0.034265879587964725,0.05207263543834204,0.0032749886561308224,0.0007552153702943427,0.0033269444503135335,0.0031478135330620786
Subflow_Fwd_Bytes,0.018773570902687445,0.09154904698127424,0.3410886564761421,0.3342028240196464,1.0,0.3129470996790491,0.26005024275293454,-0.0016742107961282549,0.2505632602818244,0.2134469302953083,0.02686219610153693,-0.03551298194053204,0.022698396831876893,0.0123503439695584,0.004258987388096228,-0.01867196726757711,0.005667388298760691,0.02041595716415269,0.03488659324192923,-0.004001142904021231,0.09069728242675604,0.008151622083017705,0.031750455688593165,0.0353705550320512,-0.007553144658652071,0.10868953221562855,0.011085448800033393,0.04893030626255625,0.054223361605333774,-0.0059304110490740435,0.008440572434536296,,-0.0006315138771142658,,0.01789051101200726,0.02274280782753683,-0.01718626680208281,-0.012663273804097165,-0.03470467504015897,0.09655408243476953,0.11084469333150633,0.07646576173776203,0.04263372783533262,-0.008662241507942547,0.008440572434536296,0.004073391216353691,0.05496211462312973,-0.0032311167614313767,-0.004980986591403082,-0.0006315138771142658,0.004073391216353691,-0.017032939241274792,0.10403424246070292,0.2505632602818244,0.022698396831876893,0.01789051101200726,,,,,,,0.3410886564761421,1.0,0.3342028240196464,0.31288801709710584,0.04067502366716747,0.016726531701157774,0.43816371066793514,5.0546864105362236e-05,0.11011510293472693,0.10051905048963668,0.13116161358488135,0.07535779182030176,0.02948813462856257,0.03635930608381228,0.03386070946415051,0.024071237212207545
Subflow_Bwd_Packets,-0.004473924162309074,0.019501838932819857,0.9997961296747984,1.0,0.3342028240196464,0.9989752218601144,0.007107724686527031,-0.002982848890991096,-0.00045785702952598646,0.0010237461059192322,0.025335401599490028,-0.0059067540902161125,0.024192251369723857,0.0069718029794873584,0.0003155521255442414,-0.003120214593923,-0.001604536664251561,-0.0012141364900096604,0.003271861925505349,-0.0006723417334429452,0.018158718565162445,-0.0014530283882029287,-0.0006347689945563292,0.0014722599881894381,-0.0011910718775987848,0.023359108745955176,-0.0009553177136733506,0.0004777012966931994,0.005740727857830042,-0.0011039458860227906,-0.0017715174535814886,,-9.87516687457208e-05,,0.05186037894648637,0.06781128922912921,-0.0029657332948690245,-0.0015360383961709973,-0.006446135181535944,0.024440902126525457,0.028258009143489828,0.01341070481211199,0.005831881589345517,-0.0014525910313887649,-0.0017715174535814886,-2.6460360367328884e-05,0.013040472563349842,-0.004909382692423204,-0.003239482522883177,-9.87516687457208e-05,-2.6460360367328884e-05,0.004159562566339416,0.025602033280704616,-0.00045785702952598646,0.024192251369723857,0.05186037894648637,,,,,,,0.9997961296747984,0.3342028240196464,1.0,0.9989516041405955,0.004703103800398043,-0.0005069631480337756,0.7685531485324444,5.5962739812853676e-06,0.04814965697087895,0.005418166293084114,0.032803583365482766,0.05293401861883494,0.002782850278224509,0.0005159930064836543,0.002809968910981287,0.002704805464663285
Subflow_Bwd_Bytes,-0.0035429787685790273,0.015852849418234418,0.9985261035585637,0.9989516041405955,0.31288801709710584,0.9999997237549073,0.004430565202177458,-0.0025477742267985292,-0.0017213436582494313,-0.0006137978069006579,0.02456676177244522,-0.004862243694274135,0.02312034502568539,0.0067360502480842376,0.0005174886070075553,-0.00220541164140248,-0.0015841747895402258,-0.0013614891548221705,0.0024605948032954813,-0.00047049556942327825,0.01464313840205447,-0.0015018083927426657,-0.0008760183233111025,0.0007967258998922247,-0.000980101947619994,0.01881301347927597,-0.001308830767032439,-0.0005375206398114807,0.003994312796759461,-0.000953717194132694,-0.0015748313817494333,,-6.873474917934894e-05,,0.051788243808074175,0.06775503536385125,-0.0020823823208654087,-0.0011718751098887816,-0.0052497362133262825,0.023383406147291317,0.026491586591679876,0.012583928556868658,0.006147076970067264,-0.0010058378677134869,-0.0015748313817494333,-9.457019394256817e-05,0.010151279684249708,-0.0035300375436576803,-0.0026605305362860745,-6.873474917934894e-05,-9.457019394256817e-05,0.0036755261705127933,0.024079428803494316,-0.0017213436582494313,0.02312034502568539,0.051788243808074175,,,,,,,0.9985261035585637,0.31288801709710584,0.9989516041405955,1.0,0.002556493601886535,-0.0006923234747112404,0.7461952938642559,2.515656754021521e-05,0.04266447960983962,0.0029006876542341073,0.027714850319819122,0.047768093866677006,0.002053345786208292,3.992742360036286e-05,0.002018635678541472,0.0020613131169647694
Init_Win_bytes_forward,-0.11399749256140228,0.0975164167708376,0.005358451684205431,0.004703103800398043,0.04067502366716747,0.002556626173479212,0.15304374239849816,-0.1457606790130541,0.04103922449403051,0.12768890548155873,0.11293455344014298,-0.2861199193688404,0.10543854721386403,0.09283063552544236,-0.011516498010631883,-0.07182544954408913,0.026203916665252423,-0.0580225788283186,-0.034406864707744705,0.08132708137322846,0.09326862128779975,-0.024340344525716758,-0.04774098369100872,-0.03648956201513507,-0.015709335542485138,0.1342642861036441,-0.021367783442410755,0.010398438168171474,-0.004422500459927132,-0.04367472151768212,-0.04064553144065566,,0.012292056075300156,,0.001973950553090884,0.0020296383871996728,-0.07187901508106807,-0.013489640044535265,-0.3007541211145764,0.11342972508646085,0.13178310923429024,0.1069180143912194,0.014958858784043762,-0.09552504080509111,-0.04064553144065566,0.019625860154512974,0.5527376242147293,-0.13727526135059293,-0.07410791116084037,0.012292056075300156,0.019625860154512974,-0.15474479352711565,0.11533349544387554,0.04103922449403051,0.10543854721386403,0.001973950553090884,,,,,,,0.005358451684205431,0.04067502366716747,0.004703103800398043,0.002556493601886535,1.0,0.09397783727060477,0.0027522357744551875,0.0015577713202263833,0.08558162391606122,0.0718284738283797,0.1009558302129224,0.06808105339063088,-0.05759502094483744,-0.022320421264802902,-0.0577256030774981,-0.05637978993218226
Init_Win_bytes_backward,0.20858246955029608,-0.021805688848172272,-0.0005363234054009026,-0.0005069631480337756,0.016726531701157774,-0.0006927362781419975,0.01807150660515856,-0.06718923005573221,-0.013477765578290581,0.01594426913822048,-0.0529612693027767,-0.13614686981275514,-0.065262808587359,-0.048559481200800975,-0.012813943960622918,-0.03819826530635852,-0.025110651908052617,-0.03917373481006874,-0.05049373992579228,-0.013268828687666614,-0.022529682025849266,-0.031706920434777436,-0.034834387934963205,-0.051043432796348744,-0.026454072320621302,-0.005800518258028108,-0.028622660483204367,-0.030251783347548186,-0.038082537146245675,-0.021659426448638195,-0.04113295850295533,,-0.001987521147944201,,0.0007142080699596174,0.0007066253342615365,-0.046428421863770365,0.04511945874478253,-0.1450111061529061,-0.04947263430413575,-0.06326879679803345,-0.052641502851021545,-0.04958747336378359,-0.03672920112963323,-0.04113295850295533,0.009763577544214284,0.09945838956590539,0.09672460889940648,0.19826915252368357,-0.001987521147944201,0.009763577544214284,-0.03656525484158696,-0.06878741094925206,-0.013477765578290581,-0.065262808587359,0.0007142080699596174,,,,,,,-0.0005363234054009026,0.016726531701157774,-0.0005069631480337756,-0.0006923234747112404,0.09397783727060477,1.0,-6.96168644725825e-05,0.0007504674953836975,0.02038688026973293,0.022733704250601224,0.025430278707473584,0.01155957086388121,-0.06000859301889678,-0.018595322975841138,-0.06084306555548561,-0.05817108691058547
act_data_pkt_fwd,-0.0035366904889981487,0.01692545791370101,0.7750156893320883,0.7685531485324444,0.43816371066793514,0.7463279463677038,0.005484995592433479,-0.0023083969190765027,0.0010085973774250708,0.0017257605252052632,0.013641100830410233,-0.004632232228461346,0.015568921693532483,0.004271207833831279,0.00014703824353491548,-0.0022828232801127674,-0.000919864752272998,-0.0005716159083729917,0.0017992549208517604,-0.0004932334281582026,0.016896278432150812,-0.0008944531281439356,-0.0001491295891992892,0.001778926745828329,-0.0009170592599243515,0.020108243003221095,-0.00031109428203627854,0.0009258133411348026,0.003314613518224869,-0.0007152908514324793,-0.0009841552070869496,,-8.070034914103887e-05,,0.04055596445401692,0.052077936772548204,-0.0021164326405682995,-0.0014550826585209811,-0.004749911924397159,0.013449143757964887,0.018401840899398954,0.008712627829035858,0.0033352127215173573,-0.001116141819473985,-0.0009841552070869496,5.684295549081131e-05,0.010783127550015325,-0.004561375280115977,-0.0029917870028272225,-8.070034914103887e-05,5.684295549081131e-05,0.0008288725701103413,0.016621498401207573,0.0010085973774250708,0.015568921693532483,0.04055596445401692,,,,,,,0.7750156893320883,0.43816371066793514,0.7685531485324444,0.7461952938642559,0.0027522357744551875,-6.96168644725825e-05,1.0,-2.2003941925061402e-05,0.008133630273711667,0.005873157676518695,0.008892474079485683,0.006648357290608907,0.0010508839515084376,0.0011172856109832024,0.001216796376315527,0.000865855624604647
min_seg_size_forward,0.0013726555178283355,-0.0066068001959764455,1.8106442478166145e-06,5.5962739812853676e-06,5.0546864105362236e-05,2.5164514104008545e-05,0.0007087407919765688,-0.0015795931852743985,0.00017066178478343386,0.000780679184726993,0.0013347959141215716,-0.0003391478873327758,0.0013460615688271746,0.001261681547065735,0.00018482031931210005,0.000879043389498391,-0.0025033288971137513,-0.0042488929470243485,-0.0060289044925613535,0.0001320720797868744,-0.006645045009117559,-0.0026530604757595425,-0.005155218962400358,-0.0060344674802382025,-0.00035622834262173984,-0.008247006638923002,-0.003143419600951471,-0.008636140999799985,-0.00934057255297057,-0.0003967897871489495,0.0006909718857051735,,2.689618435861316e-05,,0.9986531093152154,0.9976981666271902,0.0008149050991627606,0.000559861998381828,-0.0039652921042133225,0.0014047524282738608,0.0012789398206488867,0.0014740824621288988,0.0009295326792959109,0.0006121262337651692,0.0006909718857051735,5.167190014113593e-05,0.0020758279566832046,0.0021363116210103912,0.0010246497742704566,2.689618435861316e-05,5.167190014113593e-05,-0.0015135054068016512,0.0013423354291751755,0.00017066178478343386,0.0013460615688271746,0.9986531093152154,,,,,,,1.8106442478166145e-06,5.0546864105362236e-05,5.5962739812853676e-06,2.515656754021521e-05,0.0015577713202263833,0.0007504674953836975,-2.2003941925061402e-05,1.0,-0.031355278932909514,-0.04326901256640836,-0.031120605694939386,-0.012012536083939665,-0.003759581029215999,-0.018737345875878008,-0.006126912501762513,-0.0012195635262613276
Active_Mean,-0.04004001815723136,0.19897158440552049,0.04839957553443844,0.04814965697087895,0.11011510293472693,0.04277544219218449,0.1391530087873385,-0.03632000029142699,0.09312016441829654,0.11060511173308508,0.08274917406947838,-0.07256453318814117,0.08473166382332613,0.06336406010788107,-0.007851080413813556,-0.03748086516645738,0.0640072940219944,0.09148459250858564,0.1376649617253739,-0.0012541876917670552,0.19318123557922084,0.04454178737862842,0.09824880106140664,0.13355345115889683,-0.0029014141032351385,0.15839254065439026,0.05180755718363133,0.09324082577909582,0.13218257492928803,0.01943835758595606,0.004547924638142559,,-0.0011289794532642584,,-0.02875909087601654,-0.02791178439772499,-0.034748715890509915,-0.023857167200750005,-0.07536990774344646,0.10615357349649426,0.10162924843248335,0.08521592935998912,0.041111344415360455,-0.024071818658823945,0.004547924638142559,0.009203483161050739,0.12104100318150944,-0.029615834636399743,-0.02522907800637865,-0.0011289794532642584,0.009203483161050739,-0.030820295627582,0.09143234288117602,0.09312016441829654,0.08473166382332613,-0.02875909087601654,,,,,,,0.04839957553443844,0.11011510293472693,0.04814965697087895,0.04266447960983962,0.08558162391606122,0.02038688026973293,0.008133630273711667,-0.031355278932909514,1.0,0.46894496625853616,0.8226881172625236,0.8838332605656348,0.1269391623811251,0.07588008270281021,0.1405754875425791,0.11600681549928295
Active_Std,-0.04272614701044374,0.23515510483312882,0.0071731541316272735,0.005418166293084114,0.10051905048963668,0.002902054631302351,0.09167799348838306,-0.030058940656890118,0.060364532849752496,0.07208737304501006,0.03826917298784982,-0.05718528890276566,0.032834863154495124,0.01625840904362222,-0.0059108697186552005,-0.02807863977029646,0.01954797778149859,0.028121659910533763,0.05101709703013067,-0.005763918935165738,0.2315452197783733,0.012105275550698276,0.030810502187498014,0.04998820606808424,-0.011600873894150206,0.26154923416784,0.0738979493746187,0.09067002113841242,0.10302768878807826,0.028116353522761862,0.013838036780143484,,-0.0008456945074614364,,-0.042850321850816504,-0.0427262235466248,-0.026030605715409844,-0.017880216664984187,-0.06241522842394906,0.04444842084404207,0.060527112667887246,0.03214729492558231,-0.007625196270668073,-0.019709299520698567,0.013838036780143484,0.021490651176448956,0.11623582388736844,-0.04591517736626934,-0.03275767407529459,-0.0008456945074614364,0.021490651176448956,-0.026433914868727423,0.05137795128075132,0.060364532849752496,0.032834863154495124,-0.042850321850816504,,,,,,,0.0071731541316272735,0.10051905048963668,0.005418166293084114,0.0029006876542341073,0.0718284738283797,0.022733704250601224,0.005873157676518695,-0.04326901256640836,0.46894496625853616,1.0,0.8106716951596248,0.023414842031385212,0.03343869544923525,0.08280597175855059,0.05271037108259952,0.020364699521957935
